,0,1,2,3,4,5
208,38843.932839752415,1126.5781786072484,3141.6938044454514,4175.479419920106,4441.784975891295,5902.173869259443
108,12354.275081590315,29.615411404586528,223.68309213518472,185.3541558878661,149.90809329414304,158.78265852302934
308,45080.37901583105,6724.2050735828325,8018.965241323284,5601.728504644012,6022.086557470708,6522.996922673221
408,11181.929276640123,9482.981012350536,9249.82464714186,9216.839656844368,51246.3585290234,10399.807337334874
8,1645.5892546651887,-1.6549751535993475,-1.6521592535975929,0.2975907079793505,0.31674666222052084,11.74479219622998
28,659.1325545198438,-1.6937360013170653,-1.1360301580247532,-0.8677226822569168,-1.0570405531906748,-2.906302279684108
416,11466.482182154976,57308.67863614406,8961.570847353229,10346.258281409255,10844.065562258784,9894.74787663073
316,9287.306697515472,63400.0908512708,10643.966018244593,17398.972187529474,12266.462619648824,10620.29178829671
216,32437.35292196958,69142.63213909141,27775.751871763947,28758.972953201213,30259.66157762435,31599.593691475322
116,35014.49924390867,71694.74056439148,18045.24080787596,32388.134302471648,34362.03007052197,35395.32966259995
236,6635.102227099423,12318.751599690091,23780.80292269663,65523.05009768397,25447.872071416303,21050.81861967917
336,0.5525167894872692,23946.361178004627,210.9990926919321,-0.1398101551246738,256.70851058534737,603.0856708977382
436,-0.16966152909990292,292.7467179034728,-0.16017392934961083,-0.1598780702912124,-0.2990785555692163,-0.1993949798158307
136,2920.5047158880166,1376.528603096982,928.6808074303365,43490.66971051659,1334.095778102715,3464.181455667367
256,4062.275069625647,9900.152646708448,17989.79656886877,62043.19999285345,24724.23803411948,14689.551442093509
36,90.93956511547619,669.1501995774377,253.88847023198736,33902.992709907165,832.3864232631959,1327.7571060791909
356,2.444373323639243,18044.814464643943,212.1949144327366,594.8231552781768,425.8035857141909,121.42345436781164
456,-0.1893416388693932,280.15789166354233,1.5276915076966306,-0.17859290876561845,-0.5869697682268148,-0.4933219447411282
16,33113.80892400768,38334.49768345489,12452.094354005914,32131.494287156245,35414.310592916365,74360.0
156,31415.197546369836,10.359386114452409,-0.3839560853064071,768.6886772211228,292.9514329439278,556.9630394725823
276,17763.934171994966,12824.292617274834,6381.773910478672,58589.113340035066,21067.23513426744,19018.07368340756
376,7323.889615771566,52715.37570100914,1126.6420632267532,9862.278374855156,11350.468859014978,9140.716647138666
476,6948.930187758575,46700.15819152389,1093.979439042186,7245.420514600181,7541.9630661054925,7451.6955815324145
176,52456.75159007739,2288.71022260648,9139.62142468978,3062.4436433791047,10917.155199050578,9054.982191769857
296,192.21520216886438,1285.3102366831608,594.7376170117219,24849.536059963528,381.3900397248805,212.7882124996756
396,37.10226417676163,217.3469552995689,18.795052770341034,8763.577936587626,60.25260040063236,1.7758509745953048
496,123.34272989538303,7.331159343814349,15.54370716325704,8666.420735847718,109.61779135632763,-1.2634707352106174
196,3659.9337927624597,3787.495050831661,6921.533836909614,46486.0099316925,6471.320512625412,7607.540478724163
96,40670.43566934632,7049.22132151325,5738.504221963686,1754.7401694650891,5797.983357509673,4066.3325847484234
76,16022.512930249193,57.72003401143428,0.33756342700758457,7.201345618618133,333.80825741804915,214.52892174007124
56,1057.758093671152,-0.4785861623315858,-0.4912992397296893,-0.47870634650699245,-0.4975396928139814,2.365926287907754
84,3380.0586102006037,5905.913902179422,3434.0079088223065,1994.709202584465,35246.72904604291,3953.3182854669835
184,1320.7741516908393,29106.301045721142,1423.378125115961,2175.514041071478,3903.793630397305,2641.1737195646238
64,152.83988364618494,182.1644548180587,15072.227835337764,23.394179329847407,457.3104227056273,172.77440681483526
164,967.3591301812245,1074.5989173291089,21747.180758143233,299.4112163095509,1670.0832227695803,1180.283426605722
284,25.467021717955518,12882.46033628094,173.54666560572727,306.32560869793485,324.1406110850063,140.7718550440614
264,163.65314969079685,14958.276327438682,973.5741137454987,460.7332165904113,886.0773261074959,1513.0868758966267
364,2.828028923248617,3079.4392866453672,18.898750216713225,12.501062518138152,-3.348243646355975,15.038254820162992
464,-2.338266361297698,210.95808714712027,-1.1778139154389111,3.1569980255121513,-2.970943196486007,-2.5579918750301918
384,-1.899092359548544,2536.8401952250965,18.299010703792177,-0.16752023200430033,85.48835507342433,15.097595433188895
44,-1.9636569748732327,-2.0086364272914605,1814.477485307203,-0.5049933161165627,2.2322237550071438,-3.1136493785329478
144,143.22987903029622,16.147664424406585,4199.735591772353,29.505848973405858,8.312211827944077,8.020785780355034
244,89.92211100576762,254.64940684253017,9103.260472900556,190.34617712394842,167.9291612625059,302.43841025678705
484,-2.3978453616886375,144.89126919269887,-2.3902100141665588,-2.3183577700704627,-3.571879657125463,-4.10544129905543
224,17.296160856321148,14.336356423040598,4624.429345894662,15.880598684760113,145.43910675569046,128.52634635835196
324,-2.9204418321601295,690.1091196721696,21.48264447016861,-3.070486865096939,-1.6736234934778913,-1.517079545849137
424,-3.1932763038056864,54.38215014603438,-3.1583211658873136,-2.878035520335214,-5.279384860375137,-4.9295420515355
124,1013.8498712864387,-2.4345159163476615,0.9157919417136204,-2.3391327798044994,-1.4070865202099827,-4.037893795886234
344,-2.5428224878617804,1932.9794530662446,7.887022628354471,3.896713188150069,10.263444076301338,15.553704704515173
444,-2.625676706981065,163.79241375950926,-3.0897878846923605,-3.1045023281773063,-4.4769383074332225,-5.025437479271634
204,-2.65403083124906,-1.8248856348711997,923.3532900111064,5.14689878212365,20.99531501101882,2.8722452090519117
304,-3.57589843100622,71.51541929706394,-3.5150909686321286,-3.551341937107872,-4.573132613104685,-4.788600110003913
404,-3.725105738546935,-1.5160361668565563,-3.7272989540539827,-3.726746659151054,-4.641556890703053,-6.300533809259948
104,-3.4003038480244787,-3.4446077593849025,80.67437491447139,-2.9815108587460006,-4.923225217640408,-4.197191009517138
4,-3.5157629601477165,-3.5237285226994253,1.3065811488082737,-3.515547849492052,-5.097951116109626,-5.710701538711163
24,101.34650468042517,-2.730822215630967,-3.4425722768148406,-3.4636240090522166,-5.177429580794047,-4.337754638517644
0,0.0,0.0,0.0,0.0,0.0,0.0
407,-2.6019803802782566,14.564870911454918,-2.594990763982308,-2.5954743430760403,-3.5367443804857586,-4.309061126216813
307,-2.3154499174321406,264.42714942624394,1.0350181791001338,-1.7062820479661926,-1.2741669585854316,-2.442163889708678
207,-0.20423408568464207,-0.2952350812787876,2202.1373838699633,23.72314179849374,26.675417627995188,79.8177162020248
107,229.06173790787406,-2.3347219602796048,7.045135907134594,-2.283306155041383,-3.3547069819647377,-4.037340925473622
127,1202.8948454409888,-0.8904014759823283,10.311194537964369,-1.6602918145441683,1.2530270179927152,18.8645142159384
227,39.25134188627355,21.30068479416982,7021.383010241566,67.71008248471949,208.90724324568922,477.49786813914227
327,-2.000738237920493,-2.005074342343247,819.0597216611053,-2.008706737550096,5.574514252411996,4.180053394468274
427,-1.9775034257716082,35.462663916737874,-2.1076663043341486,-2.1070381003960117,-3.5627422244654325,-2.691711283463827
447,-1.2670335861080215,449.49668974774477,-2.0156943458523946,-1.7484996894649756,-2.5458016298867707,0.7478394235043009
347,8.310318907667703,4711.174445559223,64.25250601590653,-1.6762026300901551,32.46602194244558,28.134611980316922
247,133.07621749300856,305.76267397524254,14348.81936459252,336.6577844567837,558.3433457958018,477.14203964638824
27,90.74086290531271,-2.188750587555417,-2.349079114235102,-2.218780861085601,-3.2193472759334547,-2.7713322396712035
147,95.44560989245323,5.07792253487983,4907.6808158229005,52.59325439421849,13.954022643326912,18.31918712594055
267,261.3889220439485,21738.974221414082,563.7601236841397,1346.52042131963,1636.3816075564619,1573.2368924007671
7,14.083201550970402,-2.4272916298435603,-2.249672616943478,-2.438696575515638,-3.106370211271484,-4.336626070064592
47,26.05074994742093,33.257657456559585,7012.876356473905,-1.097465691100291,84.86220720995448,64.1777886027323
167,1989.5958907770364,29366.383318386048,2796.8488049374005,109.75948178840315,4022.9801244736755,1580.7782273282053
367,-1.352121112981493,5507.282570445127,11.85575624561126,71.08463613764744,46.14043811191222,59.59192030026409
67,2627.8623593061316,4119.311827507496,36953.74354771136,553.2396938512718,2806.4367438010695,2061.1113613450375
187,237.68260172888841,25665.14363023188,622.7060412499266,662.3698497878098,689.0168505102811,716.7178578587998
287,27.780622093210702,8409.996485845299,123.63745263952941,331.16660980954373,196.55580003492514,95.06140231179552
387,-0.7346991371130657,1538.739360151283,26.80612459664713,38.44884615807672,4.111070768267247,28.55130857510315
87,3928.0160535059927,7789.734481980032,4571.653453429522,5264.244629212784,44390.52315427825,9139.724953940831
99,50389.00206666802,8078.228980041669,7252.037764137025,2270.5370679551206,8286.146957399551,6190.151280390108
199,5411.69551647125,3809.846958335761,9539.015742180736,56972.19262594707,8932.79082776317,10398.719296024068
299,1491.1701390134067,2238.900541196477,567.857598405436,37108.17768690411,1194.1741618448445,614.8614491978464
399,269.9929305591263,334.9468243704787,1124.7432035936704,35587.86105226483,576.9518800797738,1059.214920564015
499,73.87122962807936,524.463575804675,495.9501745226902,35646.18565671587,267.7215480857083,1286.0675169691197
379,72468.25212712075,33861.04942199554,13018.282895588323,30957.45338118158,38195.494824722795,37351.04970831805
479,36136.3792106706,32398.096153224455,13701.47916429795,35401.18608295569,38776.80088403079,75080.0
279,69822.46523150303,28489.10126940441,14896.791556006356,32118.31836913814,37263.16508781765,30354.069975989845
475,0.0,0.0,0.0,0.0,0.0,0.0
146,191.71947905687617,111.1687560512259,14847.894530973397,476.82886831948707,546.1884895954162,839.9319337991232
246,56.529013073585624,8761.426686202576,437.32361405299565,101.38600053769586,611.2113117279216,448.85454712942936
346,-3.3463035369475365,1402.9156106632377,18.96092324476392,-2.9767430606252234,0.21767174494601615,0.013932384685842791
266,0.6033979857723251,7674.280254106926,93.68086514192782,228.52560400078193,99.54526600042915,58.760539886278394
166,698.6010287163881,1093.4269052600055,22376.65811481153,599.7808474755135,2095.985347232405,1430.9689968458422
366,-2.4147868496622227,1251.7433378679118,0.5211126601826237,3.7207566947361155,1.7410739807497535,7.447442085213318
466,-2.6549748566302824,89.22771709509668,-2.7493322403766483,-2.163588465676807,-2.4798442302366386,-3.1226503949164757
386,1.1364325689477226,2245.810006688065,3.096296341587709,-0.27291843347381795,11.110617030101224,10.13729600563584
286,56.3618620033204,11021.12896316614,133.76257752552888,134.2253135996067,132.76087807761314,210.07652595963663
486,-1.6561398117472044,143.789109301593,-1.816279214587083,-2.7220702017569938,-4.358195386212753,-4.150868519930522
186,1007.9952723141649,29806.555324337318,2761.37621496859,1989.4399893158277,3291.614626353438,2548.2935011766403
86,3588.896721549934,4789.555313512749,2991.496867673121,2111.7365282280803,36270.5337926379,4875.144824005172
66,331.14095843275766,84.48155065216955,15618.008644911759,92.0484454789163,483.55776666584626,476.52444042412895
98,41996.18674389152,4754.441869483853,7538.488429609956,2680.36364615758,5281.698381350761,3752.117607965927
198,1848.1394210392966,5319.978615166333,8581.639414246069,48047.99943073596,6410.937200250482,5827.921740831246
298,389.7303654452595,605.4156706732658,624.8639122471859,22789.99107917665,659.0016151179267,17.33969843585806
398,36.573533424880445,846.4844695114062,439.5208843364624,18010.349173862975,295.2257075150513,177.9674484768069
498,-0.9255576515647441,2684.4040051471384,6.965627746794967,358.0457656080172,38.77655815923127,0.9899115215493604
78,19442.089373424304,435.3591246422326,514.420277526885,-0.22622063998685993,330.4085029304032,98.30636213345724
178,54461.66786288562,3198.6246252130986,7658.475685491147,4018.717620503565,9390.35496081346,10669.39261477301
278,17350.571775243054,17540.054944505384,5378.2909173260105,60304.72970580873,22248.379377293742,18980.39729068966
378,7179.785864655697,54543.78667171203,2836.823908693952,8677.47180642099,10461.885370561715,7575.968611289603
478,8770.065528682928,48268.771060332285,262.27209365528313,8316.403884421432,8622.623007628157,5908.529098025577
474,6204.273291107254,4954.7742145650045,559.4134325860116,6853.731920595746,42441.808629172556,7298.302188558237
494,95.31136410216092,9.109783058782323,18.592492562907033,8030.58338229115,-1.9341915560957312,-2.157298052118216
374,36586.002300903994,2715.844101024172,1076.2810894971944,5445.537160719124,4490.496693083828,4219.08961594514
46,47.71041227722163,3.394301371554182,2734.128806825896,-2.3121731790381683,15.1796555688377,2.8717601520446707
226,10.381368763704092,17.409745964844916,4228.673161552614,25.881662670228444,24.297752600719072,178.20936044526604
326,-3.4017945360253625,554.8048736041659,-3.2507409370692226,1.0602472191740997,-4.562465309127386,-5.14338712344967
426,-3.5331715861471835,16.840407281202523,-2.8624528401960783,-3.589931671361032,-5.429920599908022,-4.776329889402868
126,621.9055585607191,-3.6469676146889602,-1.2167449044239362,-1.801252740953881,-5.862376484054769,-5.449153261270056
446,-2.881683065064535,91.68159314985354,-3.5119833402974003,-3.514226056540164,-4.073631859909066,-4.727444512756643
206,-3.2283004173454697,-0.5443963966948111,1245.4986524992319,21.329972312526248,0.836162685349013,18.83419634632796
306,-3.841015325076152,156.01891826575772,-3.0614873049097984,-3.9124615719750615,-5.491000866696272,-4.6861353775532715
406,-4.071046919359359,6.341540595367652,-4.053811270633097,-4.053410731647362,-5.3268117455004065,-5.791978978309033
106,152.8790368407965,-3.7768692241053468,1.2706719197897272,-2.330466363278787,-4.8760982833736355,-4.3400371462572
6,3.9141164901598,-3.917958419722745,-3.9143122702818274,-3.927757090154484,-5.918623217200131,-5.595698609324904
26,23.853906120312732,-3.8398996831129546,-3.794962506988837,-3.83056422311583,-5.154525619782398,-6.187538505247364
258,7614.3019099524845,7842.645238517282,19958.735031205004,63801.362089403185,22104.659618000755,24398.610355765773
358,2.351912734887104,24356.314704758388,587.6074057310257,926.168051417409,218.54908962058673,719.6758209752625
458,-0.23941832779281796,359.3908445325068,-0.23962393307922517,-0.24759648513862154,-0.29995194668685077,-0.39884782627106474
438,-0.22974511945636059,427.5097012423705,-0.23062792153275752,-0.2297413615346615,-0.686839546005888,-0.49723849096026546
338,3.736606183224872,25013.019758215658,172.71758886223483,408.86332085077856,284.36689982382234,160.35119132151755
158,28474.385441498835,2.1918582079267366,1038.1942885253327,633.1133221673981,521.7478224886435,235.767283352017
274,30091.674713699274,1134.6570990550636,436.59876612497555,2686.537807814322,4898.709109512978,2674.6267854546213
174,12670.55766455073,23.95436475450761,17.735361790880344,78.30676146972769,169.58989299239641,372.12954310954876
74,2663.5470759449863,16.73643665021164,-2.3733438341440336,-2.484417827615985,-3.4260861914806573,18.65008872146224
194,18.32198696464547,-2.3883154556879074,4.667561880221609,1132.0943244370098,-1.6211294238689904,10.133627027311043
294,181.24509955618163,7.915874280419551,-2.0190693678543834,5851.2318450658795,32.28804829000035,4.556781781283213
394,71.01195414135361,17.752982816143977,199.8064553617018,10825.264989993124,31.713244073734067,-1.9718311389516354
94,-2.482918794273641,-2.4443602712018757,-0.6680243814171243,227.3995354413039,-2.8255672999991543,-3.980582482197783
254,536.2050955190442,180.83623428846556,22678.54952742694,292.1515153804376,371.1730059464814,1503.5328207050445
238,6729.5123668272045,8681.054275447466,25442.017917010682,67240.83054219236,26879.562321535595,23305.98920497658
138,30099.79197498625,95.08598413157937,635.5157176764833,1289.5331719412957,380.92009202339796,591.5564463491731
218,70491.44299811365,32061.13489057222,29323.933677976212,32636.5667692822,35550.87656312259,32875.158836813716
318,73094.76990781164,30163.55096165686,31420.394013695553,34068.61107412702,38442.579088683364,38380.95777421463
418,37997.77422811967,31539.825904482263,37729.52219077032,37933.1490770476,35061.715471257165,75780.0
410,0.0,0.0,0.0,0.0,0.0,0.0
467,3.131547097441074,567.0092341061453,-1.4200614251281012,3.38580437491945,-2.1591436061848226,-2.463834307049122
487,-0.7313528819058559,99.58529465950274,-0.5992343934707733,-1.0742243431761795,-1.9498354395465711,-2.148520400854216
79,19222.417555409505,410.62422628534625,1032.7497768716105,19.622583017210957,96.64872726836754,330.3949512928806
179,63543.29690319182,2978.792581094448,9186.397808872349,6043.086098466881,8569.526259105382,13477.222993895115
259,7916.694687748226,9953.45007927289,66451.13205662741,21308.509257271537,25529.197422200614,23475.670911711968
239,6177.257614258845,10400.461479092846,62968.64929026557,22378.38359136425,19208.92401748453,22920.251721234068
339,-0.1293204361718804,21915.453396722463,250.02587028559157,150.26339557450999,124.34329861651874,1.3511315552001435
439,-0.2197691346516939,36.44579014905271,-0.2176372714065816,-0.21976915392687632,-0.5925137488721838,-0.5921955923215743
219,17812.820813809834,13031.578121938433,59625.375063776795,16868.515927181033,22236.058022080968,19062.272603352325
319,6165.258268440636,54015.509006729364,10473.639826130062,9724.224381397067,10520.153705479104,9469.462487044377
419,7484.520070432908,47984.69664580631,7643.037353977953,6576.867637788383,8739.33194847497,4538.448905256553
119,53440.0812926341,6212.658470590306,3905.0757341481476,7761.01147949695,9892.040662541262,8670.825380134598
139,33111.87273517144,86.97456221434378,828.2297344699616,2805.3711705630703,844.8282308352814,1338.9246436397987
359,6.213387994667544,26766.080707145986,223.14964153207987,156.00652249156872,647.5604172372896,341.3145684756827
459,-0.1992174079433602,510.3813536173647,-0.19979882867914944,-0.20021513454225803,-0.49556042877291767,-0.5905582068153153
159,33440.83521707779,24.203300541471688,1795.081197178718,865.6684063814008,1469.6611616434166,357.9835501457393
59,1334.4020409484192,-0.14960230753180437,-0.14008157626482554,1.0672148943979232,-0.1993959406039599,-0.395511763670252
261,29.28760569750878,25.779363106270836,21.34248061313369,7207.973379602492,168.70414061493884,172.6436121888651
361,-3.3728039293335326,2030.7639711529112,-3.1691874063611696,-2.0522538485231765,9.569717138084226,77.56310789214575
461,-2.875392845738311,241.67659762186733,-3.927985877740326,-2.651341874433866,-5.257171364083776,-4.525309816009202
281,-3.642650137878984,-3.7141552502934654,0.6586062622805224,1322.7353908388386,8.28603531399602,5.084926840632612
381,-3.7751512033837344,-1.3212745462741957,-2.940148612703018,127.83980435522793,-5.254596564499432,-4.47892963612337
481,-3.970117011298621,-2.65942985240582,-3.986689588155348,8.837389053857246,-5.772964207200009,-5.265982756425615
181,121.19157844673981,-3.779130983748401,-3.7554741432465546,-3.129890177967755,-4.62127533866844,-4.372139724581406
161,1144.5158739600336,-3.495822518426742,-1.873567793033639,13.015749849120898,-5.459918686230975,5.005822556732016
241,197.28779248507144,99.8445139519842,160.35264539083474,13858.99818901438,850.1376240185773,585.0449144052644
341,-3.0649476867637158,3157.1822970708645,24.812154745487124,21.4047983421989,4.981101798666165,15.839673822606668
441,-3.205339167983847,173.59660631983562,-3.206912737661125,-3.1986229020413455,-4.892680682099074,-4.375559855138712
141,2888.403914168957,-3.474203632414493,-3.22172003446108,13.158043912862688,40.61686207867744,3.0238819826460723
81,-0.06647060787394699,-3.823693288266017,-3.8398128849209203,-3.8248793461870214,-5.348414449097881,-5.429945573661104
61,75.88219034832642,-3.7313957995205627,-3.7211164534790346,-3.7006550430613463,-4.191259343343886,-4.5614130103881525
41,182.55091033736025,-3.630594069067661,-3.0553889737685394,-3.6216762065267076,-5.287877864153756,-6.020326518609867
221,284.45569886388466,19772.8279788765,814.0648830542739,1253.4786995176487,1412.0964133055145,1356.8061226238087
321,0.38565930081664646,3701.1087796649176,14.608474782302824,50.70787867095288,-4.972790269647284,5.555081694921145
421,-0.07285734333405847,268.0975238297038,-3.1540832100386376,-3.0976359279014556,-4.40171618695346,-4.702008416554892
201,51.553062499223685,13343.49557111201,176.48067315309152,57.71629420753072,34.80064514545208,89.319057717488
121,2262.238291592649,1062.4104464006687,1835.5869041291223,25943.96917260389,2292.856870542697,2157.3099767608455
21,189.1445095143752,73.03868493421172,82.78835610801694,11793.568835090447,255.98299673304183,202.52193984834338
101,1081.9053939368764,32630.36678522954,2341.650418012029,4214.021569192968,3155.274668706409,3495.869151607247
301,-2.6343968221144065,2671.765668600019,43.292251495888486,27.77168490615648,0.5999949219542431,11.823420920173884
401,-1.344386189254287,195.13823467260073,-2.609316158522719,-1.3910441680693595,-3.178792032712758,-3.411798209386724
1,3790.996405386705,4991.236193502288,1132.8096765514142,4037.822619000144,38410.51362569779,6198.826305441777
17,43967.10035005712,6837.948593929093,445.83220425706406,7282.968321381474,5595.914097411181,5313.456935557639
117,49850.308847839544,6936.52320169082,3036.941597293121,6357.53356404954,6713.218480081778,6533.611539858124
217,12399.940511962226,14510.908697145927,56050.24820670245,15954.32764126122,22018.94679720864,18570.87400160898
317,7055.521635185335,50150.49894098009,10642.685629597325,10063.518202048142,6243.080359792959,7104.3182586226485
417,8279.76061296493,44180.54711575,6596.641113658451,5466.405885248081,7331.842714669736,6152.2817899084475
137,29989.388632261685,24.430716929992336,1042.4431415973772,69.8913545460154,250.46549427040713,704.0441673968202
237,6004.048561441411,8337.649840070999,59549.04092014301,16570.70577608613,20669.22526764434,24383.480639953257
337,-0.4973796336394495,21810.75501418296,532.017858468663,93.82523461900018,220.92082403519498,294.00074054776053
437,-0.45878452444040596,52.499189965280515,-0.4621992240838618,-0.4588570565253083,-1.157789549353557,-0.7840729001048341
457,-0.42899182836082655,212.52856126503877,-0.287070823092455,-0.4338431521202346,-0.49835911524529725,-0.9761286278473167
357,2.4231902438129413,22373.688730007503,222.35855423440086,669.4249427244213,84.19882413523693,239.97507648327397
37,4011.436613999237,-1.0242406522606295,15.296042401860229,1037.5223514392706,28.730399002476666,12.374977307374797
257,6261.768371280004,10333.429232746947,62897.631085465684,18379.642446012145,21941.068589418435,20376.2516658619
157,2426.6024797327364,530.4550361023946,39091.4044960217,718.3453214231128,1246.6027082365438,1448.232342850711
277,29805.223497481584,66417.72684578854,9741.556067747679,28083.759097029444,29349.839660035013,28363.302338239373
377,10522.688280801116,60558.80556213118,470.51211519709204,11660.558981195558,10086.177837393945,10938.844164148202
477,8627.511678775127,54751.82894222888,1885.3205185972786,11155.362984984622,9338.149134041088,9335.15848666248
177,31794.48399403857,69002.45920248248,27471.565431348525,13963.695626512335,30267.60410053086,33777.33984568498
397,105.44956720723981,4665.618905698319,-0.07992898980132146,-0.08083935954991903,16.711354743763927,6.971626504150041
497,136.02292367667343,47.2575566881897,44.52258676860924,12325.691234712738,122.0502878511067,28.94403278879487
297,66.49644634444135,29705.334567082755,825.6428304026092,2011.0562199628648,623.8239025751368,1241.928236400079
473,6685.1331614625415,8455.451219441169,1183.4142700789591,7962.283754872795,49084.87622006364,10081.964939053096
373,43138.21184641648,3482.9656282748947,1262.3734996877154,5627.490882136531,3189.3248125752616,4789.880783044093
493,171.1867464121823,278.76352266423146,-0.7161300859724188,12305.767194708918,90.78659518882917,4.384321696707846
393,80.37779199383544,99.6690069311233,400.07965706247734,12659.416185925547,109.71236004744742,135.55416428735197
197,791.4536142059469,59479.29738129824,4612.873688797424,6274.7367068345775,3732.763918887902,1797.632254862509
409,4347.820580222346,3944.250099789847,5026.187528220393,4369.049221843989,38232.91168568649,6939.834086556113
309,32174.20420566935,3047.4827149016282,3217.9193691135292,4457.913402772926,2226.0877636477962,3897.1551336595967
57,950.6408545813205,353.4585957597337,31748.684706012835,573.9793716031461,1045.0279661268469,337.0679191613685
77,25029.561063605084,28788.456814150497,71906.24892532208,11021.585104877102,33245.20352362434,31393.2837500817
97,23283.425395551614,30669.07234023406,40737.89889871037,32082.447138112824,36076.507635105234,74780.0
85,0.0,0.0,0.0,0.0,0.0,0.0
203,20.39536866818229,14935.65230850178,300.3251650170628,534.9295993228479,145.93687879522923,385.29703929207466
303,1.4248682066433092,2159.7509019208806,-1.2595655499592477,18.195122847464585,8.233735884554463,5.244053985671635
403,-0.36286942796152355,190.1944577379075,-2.1202334684080535,-2.1671265692892594,-2.820238170988883,-2.6420898519486093
103,1262.2985061599657,35610.6126376269,2892.7997137475686,4862.131550178707,4382.7851473849805,5396.976780181963
223,505.2600869066557,21615.61298836653,1067.2684924535847,1104.5640063400115,1403.5831873279371,2038.2985797904792
243,49.09489324613136,84.39348718228885,263.8707931218249,15193.47262458345,880.8163061868754,1030.6962131961513
343,-0.5464572958191543,2606.997433220156,11.722080871516052,33.73521019939271,18.725477949035028,23.713372233353574
443,-1.8459614862963425,175.73132079624693,-2.677836142578663,2.0341069259920435,-4.147399036261945,-2.9215229167460905
143,2910.497658073002,-2.873933640122083,18.166816870533978,46.15435759004215,3.3776164716718067,26.335697903528544
323,3.873707240165075,5990.7094653891645,31.66332574385288,64.89348068045979,122.40999167497759,106.65718490975149
423,1.688723054536902,551.9760161426709,-1.9751375870594692,-2.6134378502810227,1.3649649442107732,-3.853992686669558
263,87.28423439416233,72.90039922788648,13.481330791376099,8327.691808853164,282.42118903721826,217.36628800131405
363,-1.6967070762692242,2287.3417471712473,0.9340762873356092,2.000605289796241,43.40208626462058,1.7393271608612593
463,-0.2901486830929292,226.3073645219834,-3.3477049861044814,-0.1396076915078177,-3.3227476167650116,-2.3558068708063
163,2535.8312577374436,-1.468188414944476,-3.019819924120545,59.26706718219043,25.648581002526427,29.680939798571167
283,-3.1659353333578015,-3.1433932726653855,3.099110558262614,818.8812898360458,-3.999865564380723,-2.6288923182921797
383,-3.2903063646678117,-0.6019514314218841,0.1496177327532613,214.6210967547457,-4.878358494045488,-2.1498476033196425
183,-2.0094553362316585,-3.2441473982173,-1.9606785994532512,241.5456034438286,-3.2030358094960953,-4.418135153690617
123,2513.7358673299586,1827.1106888585414,2296.68439634196,28457.4983382251,2765.6260651852094,2681.347935947101
3,4790.605334079205,6610.443735552429,2031.7567150845657,8871.764376973731,41720.03484071439,9056.364858301597
23,441.04102115140074,275.37792359768173,279.2202427486793,15696.133644777894,653.8242688351006,280.491642047966
19,47243.32523304384,4613.461451958636,512.833675914243,6038.074267788036,5867.075648436558,7165.832944963037
39,5409.085653022276,21.800867318792232,-0.5679166974122936,31.10262413483466,3.2790357948501514,3.6271746485127943
43,149.0276840194776,-2.177284513729565,-3.1424296964566034,-2.3962004561655985,-4.829310779905969,-3.7316429571320957
83,6.922220972496081,-3.3308037311867214,-3.3063903232021947,-2.8065510470456045,-4.169690030642661,-4.6605341453847124
